firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
CA-000600,Adams Counsel,West Hollywood,Los Angeles,CA,Criminal Law; White Collar Crime,2020,23,(510) 555-1600,https://adamscounsel.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Mid-Size (11-50),ACTIVE
CA-000601,The Phillips PLLC,West Hollywood,Los Angeles,CA,Immigration Law; Visa Matters,2021,8,(650) 555-1601,https://thephillipspllc.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Boutique,ACTIVE
CA-000602,White Law Firm,Culver City,Los Angeles,CA,Intellectual Property; Patent Law,2022,38,(858) 555-1602,https://whitelawfirm.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Mid-Size (11-50),ACTIVE
CA-000603,The Young Partners,Culver City,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,2023,4,(714) 555-1603,https://theyoungpartners.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Boutique,ACTIVE
CA-000604,"Carter, Kim & Williams",Culver City,Los Angeles,CA,Employment Law; HR Compliance,2024,7,(213) 555-1604,https://carterkimandwilliams.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Small Firm (2-10),ACTIVE
CA-000605,Parker-Harris Associates,Culver City,Los Angeles,CA,Real Estate; Property Law,1970,131,(818) 555-1605,https://parkerharrisassociates.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Large (50-200),ACTIVE
CA-000606,Reeves & Nelson Counsel,Culver City,Los Angeles,CA,Family Law; Divorce; Custody,1971,1,(559) 555-1606,https://reevesandnelsoncounsel.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Solo Practice,ACTIVE
CA-000607,Rogers PLLC,Culver City,Los Angeles,CA,Criminal Law; White Collar Crime,1972,18,(510) 555-1607,https://rogerspllc.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Mid-Size (11-50),ACTIVE
CA-000608,The Reed Law Group,Culver City,Los Angeles,CA,Immigration Law; Visa Matters,1973,14,(650) 555-1608,https://thereedlawgroup.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Boutique,ACTIVE
CA-000609,"Johnson, Bell & Peterson",Culver City,Los Angeles,CA,Bankruptcy; Debt Relief,1974,6,(909) 555-1609,https://johnsonbellandpeterson.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Small Firm (2-10),ACTIVE
CA-000610,Garcia-Jones Legal,Culver City,Los Angeles,CA,Environmental Law; Compliance,1975,180,(619) 555-1610,https://garciajoneslegal.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Large (50-200),ACTIVE
CA-000611,Martinez & Hernandez LLC,Culver City,Los Angeles,CA,Estate Planning; Probate,1976,1,(949) 555-1611,https://martinezandhernandezllc.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Solo Practice,ACTIVE
CA-000612,Lee Law Firm,Culver City,Los Angeles,CA,Securities Law; Compliance; Enforcement,1977,30,(562) 555-1612,https://leelawfirm.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Mid-Size (11-50),ACTIVE
CA-000613,The Taylor Partners,Culver City,Los Angeles,CA,Entertainment Law; Media & Broadcasting,1978,13,(323) 555-1613,https://thetaylorpartners.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Boutique,ACTIVE
CA-000614,"Harris, Carter & Collins",Culver City,Los Angeles,CA,Healthcare Law; Medical Malpractice,1979,8,(661) 555-1614,https://harriscarterandcollins.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Small Firm (2-10),ACTIVE
CA-000615,Green-Edwards Associates,Culver City,Los Angeles,CA,Personal Injury; Wrongful Death,1980,134,(831) 555-1615,https://greenedwardsassociates.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Large (50-200),ACTIVE
CA-000616,"Kim, Adams & Morris",Burbank,Los Angeles,CA,Bankruptcy; Debt Relief,1981,8,(909) 555-1616,https://kimadamsandmorris.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Small Firm (2-10),ACTIVE
CA-000617,Jackson-Parker Counsel,Burbank,Los Angeles,CA,Environmental Law; Compliance,1982,126,(619) 555-1617,https://jacksonparkercounsel.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Large (50-200),ACTIVE
CA-000618,Moore & Murphy Law Firm,Burbank,Los Angeles,CA,Estate Planning; Probate,1983,1,(949) 555-1618,https://mooreandmurphylawfirm.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Solo Practice,ACTIVE
CA-000619,Nelson Partners,Burbank,Los Angeles,CA,Securities Law; Compliance; Enforcement,1984,46,(562) 555-1619,https://nelsonpartners.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Mid-Size (11-50),ACTIVE
CA-000620,The Campbell LLP,Burbank,Los Angeles,CA,Entertainment Law; Media & Broadcasting,1985,5,(323) 555-1620,https://thecampbellllp.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Boutique,ACTIVE
CA-000621,"Collins, Martinez & Phillips",Burbank,Los Angeles,CA,Healthcare Law; Medical Malpractice,1986,5,(661) 555-1621,https://collinsmartinezandphillips.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Small Firm (2-10),ACTIVE
CA-000622,Cook-Kim LLC,Burbank,Los Angeles,CA,Personal Injury; Wrongful Death,1987,158,(831) 555-1622,https://cookkimllc.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Large (50-200),ACTIVE
CA-000623,Cooper & Harris PLLC,Burbank,Los Angeles,CA,Corporate Law; Business Formation,1988,1,(415) 555-1623,https://cooperandharrispllc.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Solo Practice,ACTIVE
CA-000624,Smith Law Group,Burbank,Los Angeles,CA,Intellectual Property; Patent Law,1989,35,(805) 555-1624,https://smithlawgroup.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Mid-Size (11-50),ACTIVE
CA-000625,The Jones Attorneys,Burbank,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,1990,13,(760) 555-1625,https://thejonesattorneys.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Boutique,ACTIVE
CA-000626,"Rodriguez, Cook & Moore",Burbank,Los Angeles,CA,Employment Law; HR Compliance,1991,4,(858) 555-1626,https://rodriguezcookandmoore.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Small Firm (2-10),ACTIVE
CA-000627,Gonzalez-Bell Counsel,Burbank,Los Angeles,CA,Real Estate; Property Law,1992,196,(714) 555-1627,https://gonzalezbellcounsel.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Large (50-200),ACTIVE
CA-000628,Anderson & Jones Law Firm,Burbank,Los Angeles,CA,Family Law; Divorce; Custody,1993,1,(213) 555-1628,https://andersonandjoneslawfirm.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Solo Practice,ACTIVE
CA-000629,White Partners,Burbank,Los Angeles,CA,Criminal Law; White Collar Crime,1994,30,(818) 555-1629,https://whitepartners.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Mid-Size (11-50),ACTIVE
CA-000630,Hernandez & Williams Law Group,Glendale,Los Angeles,CA,Corporate Law; Business Formation,1995,1,(415) 555-1630,https://hernandezandwilliamslawgroup.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Solo Practice,ACTIVE
CA-000631,Chen Attorneys,Glendale,Los Angeles,CA,Intellectual Property; Patent Law,1996,36,(805) 555-1631,https://chenattorneys.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Mid-Size (11-50),ACTIVE
CA-000632,The Thomas Associates,Glendale,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,1997,11,(760) 555-1632,https://thethomasassociates.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Boutique,ACTIVE
CA-000633,"Martin, White & Thomas",Glendale,Los Angeles,CA,Employment Law; HR Compliance,1998,2,(858) 555-1633,https://martinwhiteandthomas.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Small Firm (2-10),ACTIVE
CA-000634,Adams-Adams PLLC,Glendale,Los Angeles,CA,Real Estate; Property Law,1999,128,(714) 555-1634,https://adamsadamspllc.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Large (50-200),ACTIVE
CA-000635,Phillips & Parker Partners,Glendale,Los Angeles,CA,Family Law; Divorce; Custody,2000,1,(213) 555-1635,https://phillipsandparkerpartners.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Solo Practice,ACTIVE
CA-000636,Edwards LLP,Glendale,Los Angeles,CA,Criminal Law; White Collar Crime,2001,29,(818) 555-1636,https://edwardsllp.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Mid-Size (11-50),ACTIVE
CA-000637,The Murphy Legal,Glendale,Los Angeles,CA,Immigration Law; Visa Matters,2002,6,(559) 555-1637,https://themurphylegal.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Boutique,ACTIVE
CA-000638,"Peterson, Brown & Lopez",Glendale,Los Angeles,CA,Bankruptcy; Debt Relief,2003,8,(510) 555-1638,https://petersonbrownandlopez.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Small Firm (2-10),ACTIVE
CA-000639,Howard-Martinez Law Firm,Glendale,Los Angeles,CA,Environmental Law; Compliance,2004,199,(650) 555-1639,https://howardmartinezlawfirm.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Large (50-200),ACTIVE
CA-000640,Brown & Kim Law Group,Glendale,Los Angeles,CA,Estate Planning; Probate,2005,1,(909) 555-1640,https://brownandkimlawgroup.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Solo Practice,ACTIVE
CA-000641,Davis Attorneys,Glendale,Los Angeles,CA,Securities Law; Compliance; Enforcement,2006,49,(619) 555-1641,https://davisattorneys.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Mid-Size (11-50),ACTIVE
CA-000642,The Lopez Associates,Glendale,Los Angeles,CA,Entertainment Law; Media & Broadcasting,2007,13,(949) 555-1642,https://thelopezassociates.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Boutique,ACTIVE
CA-000643,"Kim, Evans & Jones",Glendale,Los Angeles,CA,Healthcare Law; Medical Malpractice,2008,7,(562) 555-1643,https://kimevansandjones.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Small Firm (2-10),ACTIVE
CA-000644,The Garcia Counsel,Pasadena,Los Angeles,CA,Immigration Law; Visa Matters,2009,10,(559) 555-1644,https://thegarciacounsel.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Boutique,ACTIVE
CA-000645,"Martinez, Campbell & Miller",Pasadena,Los Angeles,CA,Bankruptcy; Debt Relief,2010,9,(510) 555-1645,https://martinezcampbellandmiller.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Small Firm (2-10),ACTIVE
CA-000646,Lee-Morris Partners,Pasadena,Los Angeles,CA,Environmental Law; Compliance,2011,164,(650) 555-1646,https://leemorrispartners.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Large (50-200),ACTIVE
CA-000647,Taylor & Cooper Attorneys,Pasadena,Los Angeles,CA,Estate Planning; Probate,2012,1,(909) 555-1647,https://taylorandcooperattorneys.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Solo Practice,ACTIVE
CA-000648,Harris Associates,Pasadena,Los Angeles,CA,Securities Law; Compliance; Enforcement,2013,24,(619) 555-1648,https://harrisassociates.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Mid-Size (11-50),ACTIVE
CA-000649,The Green LLC,Pasadena,Los Angeles,CA,Entertainment Law; Media & Broadcasting,2014,11,(949) 555-1649,https://thegreenllc.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Boutique,ACTIVE
CA-000650,"Roberts, Chen & Howard",Pasadena,Los Angeles,CA,Healthcare Law; Medical Malpractice,2015,9,(562) 555-1650,https://robertschenandhoward.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Small Firm (2-10),ACTIVE
CA-000651,Evans-White Law Group,Pasadena,Los Angeles,CA,Personal Injury; Wrongful Death,2016,94,(323) 555-1651,https://evanswhitelawgroup.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Large (50-200),ACTIVE
CA-000652,Morris & Adams LLP,Pasadena,Los Angeles,CA,Corporate Law; Business Formation,2017,1,(661) 555-1652,https://morrisandadamsllp.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Solo Practice,ACTIVE
CA-000653,Morgan Legal,Pasadena,Los Angeles,CA,Intellectual Property; Patent Law,2018,16,(831) 555-1653,https://morganlegal.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Mid-Size (11-50),ACTIVE
CA-000654,The Bell Counsel,Pasadena,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,2019,7,(415) 555-1654,https://thebellcounsel.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Boutique,ACTIVE
CA-000655,"Williams, Reed & Cook",Pasadena,Los Angeles,CA,Employment Law; HR Compliance,2020,10,(805) 555-1655,https://williamsreedandcook.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Small Firm (2-10),ACTIVE
CA-000656,Miller-Brown Partners,Pasadena,Los Angeles,CA,Real Estate; Property Law,2021,136,(760) 555-1656,https://millerbrownpartners.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Large (50-200),ACTIVE
CA-000657,Hernandez & Martinez Attorneys,Pasadena,Los Angeles,CA,Family Law; Divorce; Custody,2022,1,(858) 555-1657,https://hernandezandmartinezattorneys.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Solo Practice,ACTIVE
CA-000658,Smith-Johnson Attorneys,Santa Barbara,Santa Barbara,CA,Personal Injury; Wrongful Death,2023,74,(323) 555-1658,https://smithjohnsonattorneys.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Large (50-200),ACTIVE
CA-000659,Jones & Davis Legal,Santa Barbara,Santa Barbara,CA,Corporate Law; Business Formation,2024,1,(661) 555-1659,https://jonesanddavislegal.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Solo Practice,ACTIVE
CA-000660,Rodriguez Counsel,Santa Barbara,Santa Barbara,CA,Intellectual Property; Patent Law,1970,26,(831) 555-1660,https://rodriguezcounsel.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Mid-Size (11-50),ACTIVE
CA-000661,The Gonzalez PLLC,Santa Barbara,Santa Barbara,CA,Litigation; Civil Litigation; Trial Law,1971,13,(415) 555-1661,https://thegonzalezpllc.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Boutique,ACTIVE
CA-000662,"Anderson, Green & Edwards",Santa Barbara,Santa Barbara,CA,Employment Law; HR Compliance,1972,6,(805) 555-1662,https://andersongreenandedwards.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Small Firm (2-10),ACTIVE
CA-000663,White-Campbell LLP,Santa Barbara,Santa Barbara,CA,Real Estate; Property Law,1973,108,(760) 555-1663,https://whitecampbellllp.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Large (50-200),ACTIVE
CA-000664,Young & Morris Associates,Santa Barbara,Santa Barbara,CA,Family Law; Divorce; Custody,1974,1,(858) 555-1664,https://youngandmorrisassociates.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Solo Practice,ACTIVE
CA-000665,Carter LLC,Santa Barbara,Santa Barbara,CA,Criminal Law; White Collar Crime,1975,23,(714) 555-1665,https://carterllc.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Mid-Size (11-50),ACTIVE
CA-000666,The Parker Law Firm,Santa Barbara,Santa Barbara,CA,Immigration Law; Visa Matters,1976,5,(213) 555-1666,https://theparkerlawfirm.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Boutique,ACTIVE
CA-000667,"Reeves, Rodriguez & Nelson",Santa Barbara,Santa Barbara,CA,Bankruptcy; Debt Relief,1977,2,(818) 555-1667,https://reevesrodriguezandnelson.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Small Firm (2-10),ACTIVE
CA-000668,Rogers-Chen Attorneys,Santa Barbara,Santa Barbara,CA,Environmental Law; Compliance,1978,62,(559) 555-1668,https://rogerschenattorneys.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Large (50-200),ACTIVE
CA-000669,Reed & White Legal,Santa Barbara,Santa Barbara,CA,Estate Planning; Probate,1979,1,(510) 555-1669,https://reedandwhitelegal.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Solo Practice,ACTIVE
CA-000670,Johnson Counsel,Santa Barbara,Santa Barbara,CA,Securities Law; Compliance; Enforcement,1980,26,(650) 555-1670,https://johnsoncounsel.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Mid-Size (11-50),ACTIVE
CA-000671,The Garcia PLLC,Santa Barbara,Santa Barbara,CA,Entertainment Law; Media & Broadcasting,1981,10,(909) 555-1671,https://thegarciapllc.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Boutique,ACTIVE
CA-000672,Peterson Law Firm,San Luis Obispo,San Luis Obispo,CA,Criminal Law; White Collar Crime,1982,50,(714) 555-1672,https://petersonlawfirm.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Mid-Size (11-50),ACTIVE
CA-000673,The Howard Partners,San Luis Obispo,San Luis Obispo,CA,Immigration Law; Visa Matters,1983,15,(213) 555-1673,https://thehowardpartners.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Boutique,ACTIVE
CA-000674,"Brown, Reeves & Martin",San Luis Obispo,San Luis Obispo,CA,Bankruptcy; Debt Relief,1984,3,(818) 555-1674,https://brownreevesandmartin.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Small Firm (2-10),ACTIVE
CA-000675,Davis-Peterson Associates,San Luis Obispo,San Luis Obispo,CA,Environmental Law; Compliance,1985,167,(559) 555-1675,https://davispetersonassociates.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Large (50-200),ACTIVE
CA-000676,Lopez & Johnson Counsel,San Luis Obispo,San Luis Obispo,CA,Estate Planning; Probate,1986,1,(510) 555-1676,https://lopezandjohnsoncounsel.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Solo Practice,ACTIVE
CA-000677,Kim PLLC,San Luis Obispo,San Luis Obispo,CA,Securities Law; Compliance; Enforcement,1987,37,(650) 555-1677,https://kimpllc.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Mid-Size (11-50),ACTIVE
CA-000678,The Jackson Law Group,San Luis Obispo,San Luis Obispo,CA,Entertainment Law; Media & Broadcasting,1988,13,(909) 555-1678,https://thejacksonlawgroup.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Boutique,ACTIVE
CA-000679,"Moore, Jackson & Kim",San Luis Obispo,San Luis Obispo,CA,Healthcare Law; Medical Malpractice,1989,5,(619) 555-1679,https://moorejacksonandkim.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Small Firm (2-10),ACTIVE
CA-000680,Nelson-Green Legal,San Luis Obispo,San Luis Obispo,CA,Personal Injury; Wrongful Death,1990,149,(949) 555-1680,https://nelsongreenlegal.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Large (50-200),ACTIVE
CA-000681,Campbell & Campbell LLC,San Luis Obispo,San Luis Obispo,CA,Corporate Law; Business Formation,1991,1,(562) 555-1681,https://campbellandcampbellllc.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Solo Practice,ACTIVE
CA-000682,Collins Law Firm,San Luis Obispo,San Luis Obispo,CA,Intellectual Property; Patent Law,1992,42,(323) 555-1682,https://collinslawfirm.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Mid-Size (11-50),ACTIVE
CA-000683,The Cook Partners,San Luis Obispo,San Luis Obispo,CA,Litigation; Civil Litigation; Trial Law,1993,9,(661) 555-1683,https://thecookpartners.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Boutique,ACTIVE
CA-000684,"Cooper, Williams & Rodriguez",San Luis Obispo,San Luis Obispo,CA,Employment Law; HR Compliance,1994,5,(831) 555-1684,https://cooperwilliamsandrodriguez.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Small Firm (2-10),ACTIVE
CA-000685,Smith-Rodriguez Associates,San Luis Obispo,San Luis Obispo,CA,Real Estate; Property Law,1995,88,(415) 555-1685,https://smithrodriguezassociates.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Large (50-200),ACTIVE
CA-000686,"Morris, Smith & Hernandez",Monterey,Monterey,CA,Healthcare Law; Medical Malpractice,1996,2,(619) 555-1686,https://morrissmithandhernandez.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Small Firm (2-10),ACTIVE
CA-000687,Morgan-Miller Counsel,Monterey,Monterey,CA,Personal Injury; Wrongful Death,1997,78,(949) 555-1687,https://morganmillercounsel.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Large (50-200),ACTIVE
CA-000688,Bell & Gonzalez Law Firm,Monterey,Monterey,CA,Corporate Law; Business Formation,1998,1,(562) 555-1688,https://bellandgonzalezlawfirm.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Solo Practice,ACTIVE
CA-000689,Williams Partners,Monterey,Monterey,CA,Intellectual Property; Patent Law,1999,38,(323) 555-1689,https://williamspartners.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Mid-Size (11-50),ACTIVE
CA-000690,The Miller LLP,Monterey,Monterey,CA,Litigation; Civil Litigation; Trial Law,2000,6,(661) 555-1690,https://themillerllp.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Boutique,ACTIVE
CA-000691,"Hernandez, Phillips & Brown",Monterey,Monterey,CA,Employment Law; HR Compliance,2001,4,(831) 555-1691,https://hernandezphillipsandbrown.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Small Firm (2-10),ACTIVE
CA-000692,Chen-Reeves LLC,Monterey,Monterey,CA,Real Estate; Property Law,2002,183,(415) 555-1692,https://chenreevesllc.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Large (50-200),ACTIVE
CA-000693,Thomas & Peterson PLLC,Monterey,Monterey,CA,Family Law; Divorce; Custody,2003,1,(805) 555-1693,https://thomasandpetersonpllc.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Solo Practice,ACTIVE
CA-000694,Martin Law Group,Monterey,Monterey,CA,Criminal Law; White Collar Crime,2004,40,(760) 555-1694,https://martinlawgroup.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Mid-Size (11-50),ACTIVE
CA-000695,The Adams Attorneys,Monterey,Monterey,CA,Immigration Law; Visa Matters,2005,3,(858) 555-1695,https://theadamsattorneys.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Boutique,ACTIVE
CA-000696,"Phillips, Lee & Cooper",Monterey,Monterey,CA,Bankruptcy; Debt Relief,2006,10,(714) 555-1696,https://phillipsleeandcooper.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Small Firm (2-10),ACTIVE
CA-000697,Edwards-Jackson Counsel,Monterey,Monterey,CA,Environmental Law; Compliance,2007,114,(213) 555-1697,https://edwardsjacksoncounsel.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Large (50-200),ACTIVE
CA-000698,Murphy & Green Law Firm,Monterey,Monterey,CA,Estate Planning; Probate,2008,1,(818) 555-1698,https://murphyandgreenlawfirm.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Solo Practice,ACTIVE
CA-000699,Peterson Partners,Monterey,Monterey,CA,Securities Law; Compliance; Enforcement,2009,18,(559) 555-1699,https://petersonpartners.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Mid-Size (11-50),ACTIVE
CA-000700,Parker & Moore Law Group,Carmel,Monterey,CA,Family Law; Divorce; Custody,2010,1,(805) 555-1700,https://parkerandmoorelawgroup.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Solo Practice,ACTIVE
CA-000701,Reeves Attorneys,Carmel,Monterey,CA,Criminal Law; White Collar Crime,2011,40,(760) 555-1701,https://reevesattorneys.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Mid-Size (11-50),ACTIVE
CA-000702,The Rogers Associates,Carmel,Monterey,CA,Immigration Law; Visa Matters,2012,5,(858) 555-1702,https://therogersassociates.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Boutique,ACTIVE
CA-000703,"Reed, Morgan & Murphy",Carmel,Monterey,CA,Bankruptcy; Debt Relief,2013,9,(714) 555-1703,https://reedmorganandmurphy.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Small Firm (2-10),ACTIVE
CA-000704,Johnson-Smith PLLC,Carmel,Monterey,CA,Environmental Law; Compliance,2014,186,(213) 555-1704,https://johnsonsmithpllc.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Large (50-200),ACTIVE
CA-000705,Garcia & Miller Partners,Carmel,Monterey,CA,Estate Planning; Probate,2015,1,(818) 555-1705,https://garciaandmillerpartners.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Solo Practice,ACTIVE
CA-000706,Martinez LLP,Carmel,Monterey,CA,Securities Law; Compliance; Enforcement,2016,46,(559) 555-1706,https://martinezllp.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Mid-Size (11-50),ACTIVE
CA-000707,The Lee Legal,Carmel,Monterey,CA,Entertainment Law; Media & Broadcasting,2017,12,(510) 555-1707,https://theleelegal.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Boutique,ACTIVE
CA-000708,"Taylor, Young & Campbell",Carmel,Monterey,CA,Healthcare Law; Medical Malpractice,2018,7,(650) 555-1708,https://tayloryoungandcampbell.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Small Firm (2-10),ACTIVE
CA-000709,Harris-Phillips Law Firm,Carmel,Monterey,CA,Personal Injury; Wrongful Death,2019,164,(909) 555-1709,https://harrisphillipslawfirm.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Large (50-200),ACTIVE
CA-000710,Green & Reeves Law Group,Carmel,Monterey,CA,Corporate Law; Business Formation,2020,1,(619) 555-1710,https://greenandreeveslawgroup.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Solo Practice,ACTIVE
CA-000711,Roberts Attorneys,Carmel,Monterey,CA,Intellectual Property; Patent Law,2021,50,(949) 555-1711,https://robertsattorneys.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Mid-Size (11-50),ACTIVE
CA-000712,The Evans Associates,Carmel,Monterey,CA,Litigation; Civil Litigation; Trial Law,2022,14,(562) 555-1712,https://theevansassociates.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Boutique,ACTIVE
CA-000713,"Morris, Davis & Young",Carmel,Monterey,CA,Employment Law; HR Compliance,2023,10,(323) 555-1713,https://morrisdavisandyoung.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Small Firm (2-10),ACTIVE
CA-000714,The Nelson Counsel,Santa Cruz,Santa Cruz,CA,Entertainment Law; Media & Broadcasting,2024,9,(510) 555-1714,https://thenelsoncounsel.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Boutique,ACTIVE
CA-000715,"Campbell, Garcia & Adams",Santa Cruz,Santa Cruz,CA,Healthcare Law; Medical Malpractice,1970,10,(650) 555-1715,https://campbellgarciaandadams.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Small Firm (2-10),ACTIVE
CA-000716,Collins-Lopez Partners,Santa Cruz,Santa Cruz,CA,Personal Injury; Wrongful Death,1971,165,(909) 555-1716,https://collinslopezpartners.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Large (50-200),ACTIVE
CA-000717,Cook & Taylor Attorneys,Santa Cruz,Santa Cruz,CA,Corporate Law; Business Formation,1972,1,(619) 555-1717,https://cookandtaylorattorneys.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Solo Practice,ACTIVE
CA-000718,Cooper Associates,Santa Cruz,Santa Cruz,CA,Intellectual Property; Patent Law,1973,21,(949) 555-1718,https://cooperassociates.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Mid-Size (11-50),ACTIVE
