firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,firm_type,status
GA-000716,Reeves Law Group,Woodstock,Cherokee,GA,Commercial Litigation; Construction Law,1997,12,(678) 811-2345,https://firm3305.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000717,Reeves Legal,Woodstock,Cherokee,GA,Probate; Employment Law,1976,7,(912) 824-2130,https://law1790.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000718,Murphy & Associates,Woodstock,Cherokee,GA,Corporate Law; Securities Law,1967,15,(478) 965-5223,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000719,Anderson Law Group,Douglasville,Douglas,GA,Tax Law; Civil Litigation,1990,41,(706) 705-9494,https://attorney399.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000720,Peterson Law Group,Douglasville,Douglas,GA,Intellectual Property; Criminal Defense,1965,29,(912) 266-9164,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000721,Williams Law Group,Douglasville,Douglas,GA,Bankruptcy; Criminal Defense,2019,20,(470) 449-4252,https://attorney7449.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000722,Clark Legal,Douglasville,Douglas,GA,Probate; Estate Planning,1985,24,(678) 923-1147,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000723,Reeves & Clark LLP,Douglasville,Douglas,GA,Patent Law; Business Law,2017,27,(478) 453-3951,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000724,Thompson & Associates,Douglasville,Douglas,GA,Personal Injury; Corporate Law,1964,21,(912) 257-1843,https://firm8839.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000725,The Brown Law Firm,Douglasville,Douglas,GA,Personal Injury; Intellectual Property,2015,48,(229) 496-2541,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000726,Lewis Law Group,Douglasville,Douglas,GA,Employment Law; Corporate Law,1976,16,(912) 438-3951,https://lawyers8793.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000727,Parker & Associates,Douglasville,Douglas,GA,Litigation; Healthcare Law,2019,18,(770) 676-9432,https://law5972.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000728,Thomas & Anderson LLP,Douglasville,Douglas,GA,Intellectual Property; Employment Law,2002,42,(478) 964-4086,https://firm5700.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000729,Wilson Law Group,Douglasville,Douglas,GA,Admiralty Law; Healthcare Law,1961,28,(770) 939-8439,https://legal1691.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000730,Garcia & Wilson LLP,Douglasville,Douglas,GA,Tax Law; Healthcare Law,2012,5,(470) 608-3566,https://legal838.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000731,White Law Group,Douglasville,Douglas,GA,Intellectual Property; Family Law,1970,34,(770) 254-7531,https://law555.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000732,Lewis & Associates,Douglasville,Douglas,GA,Patent Law; Estate Planning,2000,47,(478) 671-9880,https://law264.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000733,Smith Legal,Douglasville,Douglas,GA,Personal Injury; Environmental Law,2022,25,(678) 697-7664,https://legal4497.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000734,Sanchez & Associates,Douglasville,Douglas,GA,Admiralty Law; Healthcare Law,1962,10,(912) 424-9015,https://legal8228.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000735,Scott & Associates,Douglasville,Douglas,GA,Healthcare Law; DUI Defense,2007,30,(470) 773-2933,https://lawyers283.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000736,Torres Legal,Douglasville,Douglas,GA,Estate Planning; Immigration Law,2010,14,(478) 690-1834,https://attorney7042.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000737,Jones & Perez LLP,Carrollton,Carroll,GA,Employment Law; Family Law,2010,16,(478) 954-9146,https://lawyers2463.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000738,"Ramirez, Sanchez & Hernandez",Carrollton,Carroll,GA,Personal Injury; Intellectual Property,1982,28,(470) 204-2853,https://firm779.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000739,Anderson & Reeves LLP,Carrollton,Carroll,GA,Construction Law; Real Estate,1996,32,(229) 378-4465,https://law4460.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000740,Davis & Clark LLP,Carrollton,Carroll,GA,Personal Injury; Divorce,2015,7,(478) 970-2432,https://attorney2415.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000741,Gonzalez & Associates,Carrollton,Carroll,GA,DUI Defense; Commercial Litigation,2000,3,(706) 281-5229,https://firm4502.com,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000742,The Lee Law Firm,Carrollton,Carroll,GA,Intellectual Property; Corporate Law,2017,46,(478) 708-7225,https://firm3685.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000743,Reeves Law Group,Carrollton,Carroll,GA,Construction Law; Civil Litigation,1964,29,(706) 612-3579,https://lawyers5208.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000744,Peterson & Associates,Carrollton,Carroll,GA,Real Estate; Bankruptcy,2011,35,(478) 783-9618,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000745,The Moore Law Firm,Carrollton,Carroll,GA,Probate; Civil Litigation,2002,13,(706) 472-1192,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000746,"Murphy, King & Thompson",Carrollton,Carroll,GA,Criminal Defense; Family Law,2017,4,(478) 602-5915,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000747,Johnson & Associates,Carrollton,Carroll,GA,Litigation; Estate Planning,1979,10,(706) 434-4605,https://legal6381.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000748,Johnson & Hernandez LLP,Carrollton,Carroll,GA,Environmental Law; Administrative Law,2022,43,(470) 445-6879,https://law3255.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000749,Gonzalez Legal,Carrollton,Carroll,GA,Mergers & Acquisitions; Civil Litigation,2014,15,(770) 233-5577,https://firm1605.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000750,Young & Associates,Carrollton,Carroll,GA,Admiralty Law; Corporate Law,2023,16,(762) 881-6687,https://legal5937.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000751,Wilson Legal,LaGrange,Troup,GA,Healthcare Law; Probate,1972,2,(706) 920-7690,https://lawyers2023.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000752,Moore Law Group,LaGrange,Troup,GA,Personal Injury; Securities Law,2013,20,(470) 586-1469,https://lawyers6458.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000753,"Harris, Murphy & Brown",LaGrange,Troup,GA,Immigration Law; Construction Law,1967,30,(478) 528-3924,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000754,Wilson & Associates,LaGrange,Troup,GA,Personal Injury; Commercial Litigation,1966,16,(404) 838-2239,https://lawyers2281.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000755,Lewis & Thompson LLP,LaGrange,Troup,GA,Immigration Law; Probate,1971,47,(404) 564-7653,https://attorney5722.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000756,Anderson Law Group,LaGrange,Troup,GA,Environmental Law; Divorce,1987,48,(404) 326-9532,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000757,Taylor Law Group,LaGrange,Troup,GA,Healthcare Law; Bankruptcy,2018,32,(678) 846-9019,https://lawyers1025.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000758,Murphy & Associates,LaGrange,Troup,GA,Litigation; Construction Law,2007,20,(478) 886-5485,https://lawyers7347.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000759,White Legal,Valdosta,Lowndes,GA,Patent Law; Family Law,1991,15,(470) 758-9877,https://law373.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000760,Lee & Associates,Valdosta,Lowndes,GA,Mergers & Acquisitions; Corporate Law,2012,17,(404) 564-1820,https://law7769.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000761,"Lee, Davis & Jackson",Valdosta,Lowndes,GA,Immigration Law; Mergers & Acquisitions,1972,6,(912) 899-5751,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000762,Lopez Law Group,Valdosta,Lowndes,GA,Civil Litigation; Tax Law,2013,16,(678) 539-9109,https://attorney5636.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000763,"Morris, Brown & Brown",Valdosta,Lowndes,GA,Family Law; Real Estate,1961,38,(229) 572-5966,https://firm6335.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000764,"Scott, Wright & Lewis",Valdosta,Lowndes,GA,Criminal Defense; Healthcare Law,2019,16,(478) 684-5410,https://attorney9461.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000765,Anderson & Associates,Valdosta,Lowndes,GA,Family Law; Securities Law,1991,29,(478) 934-9195,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000766,Collins Law Group,Valdosta,Lowndes,GA,Business Law; Construction Law,1978,2,(470) 240-4982,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000767,Hernandez Legal,Valdosta,Lowndes,GA,Admiralty Law; Business Law,2005,25,(470) 270-2366,https://law5537.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000768,Edwards & Associates,Valdosta,Lowndes,GA,Healthcare Law; Mergers & Acquisitions,1989,49,(478) 618-3467,https://attorney3587.law,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000769,Garcia & Associates,Valdosta,Lowndes,GA,Bankruptcy; Business Law,2007,9,(470) 436-7460,https://legal1168.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000770,The Jones Law Firm,Valdosta,Lowndes,GA,Mergers & Acquisitions; Intellectual Property,2023,25,(478) 378-9031,https://lawyers7781.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000771,Davis Law Group,Valdosta,Lowndes,GA,Probate; Family Law,2008,32,(912) 206-3589,https://firm1393.law,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000772,Harris Legal,Valdosta,Lowndes,GA,Environmental Law; Securities Law,1978,9,(478) 490-6745,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000773,Johnson & Associates,Valdosta,Lowndes,GA,Mergers & Acquisitions; Criminal Defense,2023,10,(229) 854-2771,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000774,Miller Legal,Valdosta,Lowndes,GA,Intellectual Property; Probate,1990,18,(762) 528-4711,https://law599.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000775,Rodriguez Legal,Valdosta,Lowndes,GA,Immigration Law; Healthcare Law,1994,8,(470) 493-3223,https://legal8797.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000776,Martin Law Group,Valdosta,Lowndes,GA,Mergers & Acquisitions; Civil Litigation,2011,27,(912) 286-1712,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000777,Reeves & Associates,Valdosta,Lowndes,GA,Intellectual Property; DUI Defense,2001,27,(478) 413-8693,https://lawyers390.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000778,Hernandez Legal,Valdosta,Lowndes,GA,Litigation; DUI Defense,1980,48,(762) 815-3308,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000779,Brown Law Group,Valdosta,Lowndes,GA,Healthcare Law; Mergers & Acquisitions,1997,25,(770) 226-1500,https://attorney3221.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000780,Edwards Law Group,Valdosta,Lowndes,GA,Admiralty Law; Patent Law,1982,49,(706) 502-9489,https://lawyers9714.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000781,Jackson & Associates,Valdosta,Lowndes,GA,Business Law; Employment Law,1971,32,(770) 245-2877,https://firm1003.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000782,Brown Legal,Valdosta,Lowndes,GA,DUI Defense; Construction Law,1960,38,(706) 904-9642,https://legal5419.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000783,The Thomas Law Firm,Brunswick,Glynn,GA,Business Law; Real Estate,2021,4,(470) 577-1553,https://legal2677.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000784,The Sanchez Law Firm,Brunswick,Glynn,GA,Bankruptcy; Divorce,1986,35,(470) 757-2517,https://firm6693.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000785,Smith & Associates,Brunswick,Glynn,GA,Real Estate; Divorce,1989,23,(404) 932-6463,https://legal8031.org,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000786,Lewis & Associates,Brunswick,Glynn,GA,Civil Litigation; Patent Law,1977,5,(229) 541-1936,https://law2913.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000787,"Taylor, Anderson & Sanchez",Brunswick,Glynn,GA,Securities Law; Healthcare Law,2014,17,(404) 226-3528,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000788,Edwards Law Group,Brunswick,Glynn,GA,Administrative Law; Patent Law,1993,39,(770) 788-2081,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000789,Collins & Associates,Brunswick,Glynn,GA,Bankruptcy; Litigation,1987,8,(478) 714-7078,https://legal6053.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000790,Brown & Associates,Brunswick,Glynn,GA,Construction Law; Intellectual Property,1980,19,(762) 290-7042,https://legal7724.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000791,Lee Legal,Brunswick,Glynn,GA,Intellectual Property; Securities Law,1981,18,(470) 503-6703,https://attorney9365.law,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000792,Brown Law Group,Brunswick,Glynn,GA,Business Law; Personal Injury,1968,19,(229) 467-6982,https://legal1755.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000793,Lee & Associates,Brunswick,Glynn,GA,Divorce; Estate Planning,2005,10,(470) 733-8113,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000794,The Wright Law Firm,Brunswick,Glynn,GA,Securities Law; Personal Injury,1962,36,(404) 716-7019,,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000795,Allen Law Group,Brunswick,Glynn,GA,Employment Law; Family Law,1960,13,(470) 665-4837,https://attorney4125.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000796,Robinson & Associates,Brunswick,Glynn,GA,Bankruptcy; Tax Law,1998,5,(470) 770-4711,https://firm1310.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000797,Robinson Legal,Brunswick,Glynn,GA,Securities Law; Estate Planning,1984,45,(404) 775-6047,https://law5731.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000798,Parker Legal,Brunswick,Glynn,GA,Securities Law; Estate Planning,2002,40,(678) 903-7460,https://legal392.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000799,Rodriguez & Associates,Brunswick,Glynn,GA,Probate; Bankruptcy,1968,41,(404) 681-3429,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000800,Allen Law Group,Brunswick,Glynn,GA,Civil Litigation; DUI Defense,1967,39,(229) 851-8179,https://firm2342.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000801,Jones Law Group,Brunswick,Glynn,GA,Mergers & Acquisitions; Employment Law,2022,7,(229) 431-6891,https://attorney564.net,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000802,Campbell & Associates,Brunswick,Glynn,GA,Business Law; Patent Law,2022,21,(912) 618-5955,https://legal9571.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000803,Morris Legal,Jekyll Island,Glynn,GA,Mergers & Acquisitions; Healthcare Law,1963,29,(404) 606-5817,https://attorney7887.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000804,Edwards & Associates,Jekyll Island,Glynn,GA,Tax Law; Real Estate,1974,9,(912) 886-1353,https://firm2049.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000805,The Phillips Law Firm,Jekyll Island,Glynn,GA,Family Law; Securities Law,2020,5,(706) 881-2764,https://attorney9141.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000806,Gonzalez Legal,Jekyll Island,Glynn,GA,Patent Law; Administrative Law,1997,6,(478) 627-6775,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000807,Torres Legal,Jekyll Island,Glynn,GA,Intellectual Property; Administrative Law,1993,34,(404) 263-6115,https://firm4473.org,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000808,King Law Group,St. Simons Island,Fulton,GA,Business Law; Immigration Law,1984,37,(762) 427-6695,,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000809,Allen Law Group,St. Simons Island,Fulton,GA,Healthcare Law; Civil Litigation,2012,44,(478) 291-8107,https://legal4350.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000810,The Phillips Law Firm,St. Simons Island,Fulton,GA,Admiralty Law; Commercial Litigation,2013,28,(478) 993-6391,https://attorney7224.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000811,Ramirez Legal,St. Simons Island,Fulton,GA,DUI Defense; Business Law,1973,25,(706) 528-8630,https://firm3828.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000812,Brown & Associates,St. Simons Island,Fulton,GA,Divorce; Intellectual Property,1995,19,(706) 842-9826,https://firm5334.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000813,Brown Law Group,St. Simons Island,Fulton,GA,Estate Planning; Healthcare Law,1972,13,(706) 599-5971,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000814,Sanchez & Associates,St. Simons Island,Fulton,GA,DUI Defense; Civil Litigation,2018,4,(404) 477-3866,https://firm1233.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000815,Murphy Legal,St. Simons Island,Fulton,GA,Healthcare Law; Personal Injury,1980,9,(678) 794-1352,https://firm6027.law,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000816,Wilson Legal,St. Simons Island,Fulton,GA,Securities Law; Mergers & Acquisitions,1983,48,(678) 441-5819,https://firm2681.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000817,Martinez Law Group,St. Simons Island,Fulton,GA,Patent Law; Family Law,1962,16,(470) 667-9313,https://lawyers1035.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000818,Garcia Law Group,St. Simons Island,Fulton,GA,Criminal Defense; Bankruptcy,2014,20,(404) 896-6115,https://attorney2066.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000819,Thompson Legal,St. Simons Island,Fulton,GA,Intellectual Property; Administrative Law,2022,7,(762) 685-7219,https://legal4634.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000820,Thomas Law Group,St. Simons Island,Fulton,GA,Litigation; Estate Planning,1983,37,(770) 884-7211,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000821,"Garcia, Martin & Perez",St. Simons Island,Fulton,GA,Business Law; Litigation,1969,5,(678) 977-5692,https://attorney6276.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000822,Torres Legal,Warner Robins,Houston,GA,Immigration Law; Probate,1982,9,(478) 730-7261,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000823,Smith Law Group,Warner Robins,Houston,GA,Administrative Law; Corporate Law,2013,28,(478) 998-1122,https://law4912.com,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000824,Miller Legal,Warner Robins,Houston,GA,Estate Planning; Patent Law,2000,27,(912) 635-1447,https://firm3182.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000825,Clark & Associates,Warner Robins,Houston,GA,Divorce; Immigration Law,1997,26,(404) 918-1655,https://lawyers6640.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000826,Edwards Law Group,Warner Robins,Houston,GA,Litigation; Bankruptcy,1998,48,(770) 821-3685,https://legal6434.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000827,Ramirez & White LLP,Warner Robins,Houston,GA,Family Law; Patent Law,2006,2,(404) 859-9198,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000828,Anderson Law Group,Warner Robins,Houston,GA,Construction Law; Litigation,2017,12,(912) 504-4604,https://attorney3731.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000829,"Robinson, Taylor & Miller",Warner Robins,Houston,GA,Civil Litigation; Immigration Law,2008,38,(404) 811-2633,https://law1342.law,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000830,Miller Law Group,Warner Robins,Houston,GA,Divorce; Environmental Law,1975,31,(404) 212-1266,https://law2053.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000831,Miller & Peterson LLP,Warner Robins,Houston,GA,Business Law; Litigation,1969,5,(706) 553-3538,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000832,Wright Law Group,Warner Robins,Houston,GA,Estate Planning; Intellectual Property,2000,6,(229) 361-8016,https://firm5347.legal,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000833,Edwards & Associates,Warner Robins,Houston,GA,Civil Litigation; Personal Injury,1992,13,(229) 575-1821,https://firm4803.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000834,White Legal,Warner Robins,Houston,GA,Mergers & Acquisitions; Bankruptcy,1965,21,(470) 223-4754,https://legal3729.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000835,Gonzalez Law Group,Warner Robins,Houston,GA,Commercial Litigation; Intellectual Property,2000,41,(229) 515-7698,https://attorney5051.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000836,"Clark, Johnson & Parker",Warner Robins,Houston,GA,Employment Law; Commercial Litigation,1963,2,(762) 838-2404,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000837,Peterson Law Group,Warner Robins,Houston,GA,Healthcare Law; Litigation,2022,38,(912) 565-4521,https://attorney5028.org,Georgia State Bar Public Directory,Solo Practice,ACTIVE
GA-000838,Clark & Associates,Warner Robins,Houston,GA,Corporate Law; Civil Litigation,1984,19,(478) 458-6292,https://legal1848.legal,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000839,The Perez Law Firm,Cordele,Crisp,GA,Real Estate; Litigation,2010,34,(762) 317-5113,https://firm7554.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000840,Miller & Associates,Cordele,Crisp,GA,Mergers & Acquisitions; Intellectual Property,2009,46,(478) 891-2044,https://attorney978.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000841,Rodriguez Law Group,Cordele,Crisp,GA,Corporate Law; DUI Defense,2017,44,(478) 245-7223,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000842,Lee Legal,Cordele,Crisp,GA,DUI Defense; Admiralty Law,2023,6,(762) 770-8241,https://law1145.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000843,Taylor Legal,Cordele,Crisp,GA,DUI Defense; Bankruptcy,1973,8,(770) 588-7982,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000844,The Torres Law Firm,Cordele,Crisp,GA,Tax Law; Personal Injury,1981,40,(478) 201-8600,https://legal121.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000845,Perez & Associates,Cordele,Crisp,GA,Mergers & Acquisitions; Construction Law,1984,11,(229) 548-8022,https://attorney9963.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000846,The Moore Law Firm,Cordele,Crisp,GA,DUI Defense; Mergers & Acquisitions,1983,9,(229) 725-7317,https://legal5693.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000847,Young & Associates,Cordele,Crisp,GA,Civil Litigation; Bankruptcy,1990,41,(478) 206-5795,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000848,White Legal,Cordele,Crisp,GA,Estate Planning; Litigation,2018,1,(762) 927-7695,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000849,Harris & Associates,Cordele,Crisp,GA,Environmental Law; Commercial Litigation,1983,40,(678) 812-1023,https://firm825.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000850,"Young, Perez & Miller",Albany,Dougherty,GA,Commercial Litigation; Healthcare Law,1963,1,(478) 540-1953,,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000851,The Wright Law Firm,Albany,Dougherty,GA,Patent Law; Real Estate,1978,24,(470) 646-2426,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000852,Morris & Associates,Albany,Dougherty,GA,Immigration Law; Tax Law,2018,47,(229) 204-2650,https://law2311.legal,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000853,Moore Legal,Albany,Dougherty,GA,Employment Law; Corporate Law,2003,21,(678) 604-6229,https://firm7401.net,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000854,Hernandez Legal,Albany,Dougherty,GA,Divorce; Healthcare Law,1991,34,(404) 464-9726,https://law2898.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000855,Harris & Perez LLP,Albany,Dougherty,GA,Civil Litigation; DUI Defense,1964,16,(478) 251-9149,https://legal9349.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000856,Reeves Legal,Albany,Dougherty,GA,Commercial Litigation; Real Estate,2000,47,(912) 585-7627,https://lawyers3267.com,Georgia State Bar Public Directory,Small Firm (2-10),ACTIVE
GA-000857,Jackson Legal,Albany,Dougherty,GA,Family Law; Estate Planning,2006,20,(404) 758-5890,https://law4049.law,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000858,Gonzalez Legal,Albany,Dougherty,GA,Civil Litigation; Tax Law,2001,37,(770) 759-1029,https://legal7175.org,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
GA-000859,Thomas & Associates,Albany,Dougherty,GA,Probate; Corporate Law,1976,37,(478) 348-6022,,Georgia State Bar Public Directory,Mid-Size (11-50),ACTIVE
